source_file,model,variant,input_len,output_len,offered_qps,sample_count,power_w_mean,power_w_median,power_w_max,gpu_temp_c_mean,gpu_temp_c_median,gpu_temp_c_max,memory_temp_c_mean,memory_temp_c_median,memory_temp_c_max,sm_util_pct_mean,sm_util_pct_median,sm_util_pct_max,memory_util_pct_mean,memory_util_pct_median,memory_util_pct_max,framebuffer_mb_mean,framebuffer_mb_median,framebuffer_mb_max,bar1_mb_mean,bar1_mb_median,bar1_mb_max,pcie_rx_mb_s_mean,pcie_rx_mb_s_median,pcie_rx_mb_s_max,pcie_tx_mb_s_mean,pcie_tx_mb_s_median,pcie_tx_mb_s_max
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-128x128-2qps-200p.txt,Llama-3.2-3B,cb+as,128,128,2.0,109,301.8807339449541,316.0,463.0,41.42201834862385,42.0,46.0,41.018348623853214,42.0,48.0,52.54128440366973,64.0,100.0,27.36697247706422,33.0,54.0,124650.28440366972,124651.0,124651.0,124651.28440366972,124652.0,124652.0,33.41284403669725,43.0,84.0,8.825688073394495,9.0,19.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-128x512-2qps-200p.txt,Llama-3.2-3B,cb+as,128,512,2.0,110,404.0272727272727,446.5,476.0,45.68181818181818,48.0,49.0,45.69090909090909,47.0,51.0,85.17272727272727,100.0,100.0,41.627272727272725,48.0,52.0,124650.29090909091,124651.0,124651.0,124651.29090909091,124652.0,124652.0,74.41818181818182,82.0,125.0,16.29090909090909,18.0,26.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-512x128-16qps-200p.txt,Llama-3.2-3B,cb+as,512,128,16.0,25,305.4,148.0,520.0,41.2,38.0,48.0,39.44,36.0,48.0,47.6,0.0,100.0,22.48,0.0,52.0,124648.04,124649.0,124651.0,124649.04,124650.0,124652.0,64.68,42.0,184.0,11.4,16.0,25.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-512x128-1qps-200p.txt,Llama-3.2-3B,cb+as,512,128,1.0,205,241.24878048780488,250.0,451.0,40.42926829268293,40.0,46.0,39.51219512195122,38.0,47.0,35.31219512195122,0.0,100.0,18.429268292682927,0.0,55.0,124650.61951219512,124651.0,124651.0,124651.61951219512,124652.0,124652.0,22.278048780487804,0.0,103.0,6.04390243902439,0.0,19.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-512x128-2qps-200p.txt,Llama-3.2-3B,cb+as,512,128,2.0,109,305.74311926605503,331.0,459.0,41.87155963302752,42.0,48.0,41.44954128440367,42.0,49.0,49.027522935779814,53.0,100.0,24.972477064220183,28.0,53.0,124650.28440366972,124651.0,124651.0,124651.28440366972,124652.0,124652.0,33.04587155963303,34.0,88.0,9.18348623853211,14.0,22.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-512x128-4qps-200p.txt,Llama-3.2-3B,cb+as,512,128,4.0,61,346.04918032786884,398.0,467.0,43.0,45.0,47.0,42.34426229508197,44.0,48.0,64.68852459016394,99.0,100.0,32.08196721311475,48.0,52.0,124649.72131147541,124651.0,124651.0,124650.72131147541,124652.0,124652.0,53.868852459016395,60.0,157.0,11.98360655737705,17.0,23.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-512x128-8qps-200p.txt,Llama-3.2-3B,cb+as,512,128,8.0,37,347.97297297297297,453.0,492.0,42.75675675675676,45.0,50.0,41.810810810810814,44.0,50.0,61.0,99.0,100.0,29.89189189189189,47.0,51.0,124649.0,124651.0,124651.0,124650.0,124652.0,124652.0,61.62162162162162,81.0,132.0,12.675675675675675,19.0,22.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-768x192-2qps-200p.txt,Llama-3.2-3B,cb+as,768,192,2.0,110,348.6545454545454,393.0,470.0,44.09090909090909,46.0,51.0,43.75454545454546,45.5,49.0,67.06363636363636,100.0,100.0,33.627272727272725,49.0,53.0,124650.29090909091,124651.0,124651.0,124651.29090909091,124652.0,124652.0,46.32727272727273,61.0,101.0,11.863636363636363,17.0,20.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-768x32-2qps-200p.txt,Llama-3.2-3B,cb+as,768,32,2.0,109,195.90825688073394,199.0,337.0,37.669724770642205,37.0,45.0,36.1651376146789,36.0,42.0,13.403669724770642,0.0,99.0,7.055045871559633,0.0,53.0,124650.28440366972,124651.0,124651.0,124651.28440366972,124652.0,124652.0,14.0,0.0,84.0,3.81651376146789,0.0,20.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+cp/mon/default-random-128x128-2qps-200p.txt,Llama-3.2-3B,cb+cp,128,128,2.0,115,281.2086956521739,293.0,417.0,45.97391304347826,46.0,50.0,44.62608695652174,45.0,51.0,42.3304347826087,45.0,84.0,21.860869565217392,24.0,45.0,130140.23478260869,130141.0,130141.0,130141.23478260869,130142.0,130142.0,28.269565217391303,42.0,103.0,7.573913043478261,13.0,34.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+cp/mon/default-random-128x512-2qps-200p.txt,Llama-3.2-3B,cb+cp,128,512,2.0,111,366.6306306306306,401.0,419.0,47.42342342342342,48.0,50.0,46.810810810810814,48.0,50.0,71.37837837837837,83.0,84.0,35.27927927927928,41.0,45.0,130140.2972972973,130141.0,130141.0,130141.2972972973,130142.0,130142.0,66.93693693693693,72.0,126.0,13.765765765765765,15.0,20.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+cp/mon/default-random-512x128-16qps-200p.txt,Llama-3.2-3B,cb+cp,512,128,16.0,25,275.92,134.0,458.0,40.08,37.0,46.0,38.32,35.0,45.0,38.68,0.0,82.0,18.36,0.0,42.0,130137.88,130135.0,130141.0,130138.88,130136.0,130142.0,57.64,0.0,167.0,9.16,1.0,21.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+cp/mon/default-random-512x128-1qps-200p.txt,Llama-3.2-3B,cb+cp,512,128,1.0,205,235.4780487804878,238.0,406.0,39.292682926829265,39.0,44.0,38.64878048780488,38.0,45.0,34.46341463414634,0.0,84.0,17.960975609756098,0.0,45.0,130140.51219512195,130141.0,130141.0,130141.51219512195,130142.0,130142.0,22.297560975609755,0.0,92.0,5.809756097560975,1.0,17.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+cp/mon/default-random-512x128-2qps-200p.txt,Llama-3.2-3B,cb+cp,512,128,2.0,109,293.908256880734,312.0,413.0,41.61467889908257,43.0,47.0,40.93577981651376,42.0,46.0,48.36697247706422,82.0,84.0,24.807339449541285,39.0,45.0,130140.26605504587,130141.0,130141.0,130141.26605504587,130142.0,130142.0,32.1651376146789,49.0,110.0,8.20183486238532,13.0,17.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+cp/mon/default-random-512x128-4qps-200p.txt,Llama-3.2-3B,cb+cp,512,128,4.0,61,321.72131147540983,384.0,418.0,42.08196721311475,44.0,46.0,41.22950819672131,43.0,47.0,55.42622950819672,82.0,84.0,27.508196721311474,39.0,45.0,130139.72131147541,130141.0,130141.0,130140.72131147541,130142.0,130142.0,46.459016393442624,53.0,93.0,10.967213114754099,14.0,18.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+cp/mon/default-random-512x128-8qps-200p.txt,Llama-3.2-3B,cb+cp,512,128,8.0,38,309.89473684210526,402.0,435.0,41.26315789473684,43.0,47.0,40.18421052631579,43.0,46.0,51.973684210526315,82.0,83.0,25.236842105263158,39.0,42.0,130138.94736842105,130141.0,130141.0,130139.94736842105,130142.0,130142.0,52.078947368421055,68.5,113.0,10.236842105263158,15.0,21.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+cp/mon/default-random-768x192-2qps-200p.txt,Llama-3.2-3B,cb+cp,768,192,2.0,110,327.3909090909091,373.0,421.0,43.00909090909091,44.0,49.0,42.472727272727276,44.0,47.0,57.67272727272727,83.0,86.0,29.254545454545454,41.0,45.0,130140.27272727272,130141.0,130141.0,130141.27272727272,130142.0,130142.0,42.41818181818182,54.0,86.0,10.572727272727272,14.0,17.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+cp/mon/default-random-768x32-2qps-200p.txt,Llama-3.2-3B,cb+cp,768,32,2.0,109,199.6880733944954,203.0,339.0,42.72477064220183,42.0,46.0,40.71559633027523,41.0,46.0,15.715596330275229,0.0,84.0,8.073394495412844,0.0,44.0,130140.1376146789,130141.0,130141.0,130141.1376146789,130142.0,130142.0,11.357798165137615,0.0,85.0,3.0825688073394497,0.0,18.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+pc/mon/default-random-128x128-2qps-200p.txt,Llama-3.2-3B,cb+pc,128,128,2.0,115,281.8,299.0,416.0,46.391304347826086,47.0,51.0,44.78260869565217,45.0,52.0,44.71304347826087,56.0,84.0,22.747826086956522,29.0,44.0,124650.30434782608,124651.0,124651.0,124651.30434782608,124652.0,124652.0,27.52173913043478,10.0,76.0,6.947826086956522,2.0,15.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+pc/mon/default-random-128x512-2qps-200p.txt,Llama-3.2-3B,cb+pc,128,512,2.0,111,365.73873873873873,400.0,422.0,47.567567567567565,49.0,51.0,46.77477477477478,48.0,51.0,71.55855855855856,83.0,84.0,35.207207207207205,40.0,45.0,124650.2972972973,124651.0,124651.0,124651.2972972973,124652.0,124652.0,65.82882882882883,74.0,121.0,13.531531531531531,15.0,19.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+pc/mon/default-random-512x128-16qps-200p.txt,Llama-3.2-3B,cb+pc,512,128,16.0,25,278.48,138.0,467.0,40.76,37.0,47.0,38.68,36.0,46.0,38.24,0.0,83.0,18.68,0.0,44.0,124647.88,124645.0,124651.0,124648.88,124646.0,124652.0,57.52,0.0,175.0,9.48,1.0,23.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+pc/mon/default-random-512x128-1qps-200p.txt,Llama-3.2-3B,cb+pc,512,128,1.0,205,236.4878048780488,251.0,407.0,39.1609756097561,39.0,43.0,38.58536585365854,38.0,44.0,34.41463414634146,0.0,84.0,18.2,0.0,46.0,124650.61951219512,124651.0,124651.0,124651.61951219512,124652.0,124652.0,19.702439024390245,0.0,91.0,5.409756097560976,1.0,27.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+pc/mon/default-random-512x128-2qps-200p.txt,Llama-3.2-3B,cb+pc,512,128,2.0,109,291.07339449541286,307.0,409.0,40.89908256880734,42.0,46.0,40.54128440366973,42.0,46.0,49.26605504587156,82.0,84.0,24.96330275229358,39.0,44.0,124650.28440366972,124651.0,124651.0,124651.28440366972,124652.0,124652.0,30.009174311926607,49.0,98.0,7.63302752293578,13.0,20.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+pc/mon/default-random-512x128-4qps-200p.txt,Llama-3.2-3B,cb+pc,512,128,4.0,61,321.5245901639344,375.0,414.0,41.81967213114754,43.0,46.0,41.39344262295082,43.0,47.0,58.40983606557377,83.0,84.0,29.0327868852459,40.0,44.0,124649.72131147541,124651.0,124651.0,124650.72131147541,124652.0,124652.0,46.59016393442623,52.0,118.0,10.819672131147541,14.0,20.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+pc/mon/default-random-512x128-8qps-200p.txt,Llama-3.2-3B,cb+pc,512,128,8.0,38,308.2894736842105,399.0,432.0,41.18421052631579,43.0,47.0,40.0,42.0,46.0,51.8421052631579,81.0,84.0,24.894736842105264,37.5,43.0,124649.1052631579,124651.0,124651.0,124650.1052631579,124652.0,124652.0,50.39473684210526,65.5,127.0,10.236842105263158,15.0,19.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+pc/mon/default-random-768x192-2qps-200p.txt,Llama-3.2-3B,cb+pc,768,192,2.0,110,327.9727272727273,380.5,421.0,44.35454545454545,45.5,50.0,43.336363636363636,44.0,47.0,59.08181818181818,83.0,85.0,29.854545454545455,41.0,44.0,124650.29090909091,124651.0,124651.0,124651.29090909091,124652.0,124652.0,43.60909090909091,53.0,97.0,10.981818181818182,14.0,58.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-cb+pc/mon/default-random-768x32-2qps-200p.txt,Llama-3.2-3B,cb+pc,768,32,2.0,109,199.03669724770643,196.0,341.0,42.24770642201835,42.0,46.0,40.27522935779817,40.0,44.0,17.63302752293578,0.0,84.0,8.935779816513762,0.0,44.0,124650.28440366972,124651.0,124651.0,124651.28440366972,124652.0,124652.0,12.284403669724771,0.0,87.0,3.6055045871559632,0.0,22.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-default/mon/default-random-128x128-2qps-200p.txt,Llama-3.2-3B,default,128,128,2.0,115,283.7391304347826,301.0,458.0,37.84347826086957,38.0,43.0,37.81739130434783,38.0,44.0,46.74782608695652,14.0,100.0,24.286956521739132,7.0,53.0,130140.26956521739,130141.0,130141.0,130141.26956521739,130142.0,130142.0,28.94782608695652,0.0,84.0,7.6869565217391305,1.0,20.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-default/mon/default-random-128x512-2qps-200p.txt,Llama-3.2-3B,default,128,512,2.0,110,393.93636363636364,441.0,470.0,41.78181818181818,43.0,44.0,41.981818181818184,43.0,47.0,82.86363636363636,100.0,100.0,41.00909090909091,49.0,53.0,130140.29090909091,130141.0,130141.0,130141.29090909091,130142.0,130142.0,72.27272727272727,82.0,143.0,15.89090909090909,18.5,24.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-default/mon/default-random-512x128-16qps-200p.txt,Llama-3.2-3B,default,512,128,16.0,25,275.4,132.0,531.0,39.16,35.0,46.0,37.36,33.0,47.0,39.36,0.0,100.0,19.08,0.0,58.0,130137.88,130135.0,130141.0,130138.88,130136.0,130142.0,45.8,0.0,162.0,8.2,0.0,29.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-default/mon/default-random-512x128-1qps-200p.txt,Llama-3.2-3B,default,512,128,1.0,204,240.19607843137254,251.5,448.0,38.56372549019608,38.0,44.0,37.76470588235294,36.0,45.0,36.490196078431374,0.0,100.0,19.465686274509803,0.0,55.0,130140.45098039215,130141.0,130141.0,130141.45098039215,130142.0,130142.0,20.91176470588235,0.0,84.0,5.696078431372549,0.0,23.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-default/mon/default-random-512x128-2qps-200p.txt,Llama-3.2-3B,default,512,128,2.0,109,305.43119266055044,319.0,466.0,40.58715596330275,41.0,45.0,39.93577981651376,41.0,47.0,50.69724770642202,51.0,100.0,26.238532110091743,27.0,53.0,130140.26605504587,130141.0,130141.0,130141.26605504587,130142.0,130142.0,32.26605504587156,13.0,85.0,9.146788990825687,13.0,21.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-default/mon/default-random-512x128-4qps-200p.txt,Llama-3.2-3B,default,512,128,4.0,62,344.2903225806452,393.0,469.0,41.693548387096776,43.0,46.0,41.064516129032256,43.0,47.0,60.79032258064516,99.0,100.0,30.29032258064516,45.5,53.0,130139.74193548386,130141.0,130141.0,130140.74193548386,130142.0,130142.0,50.17741935483871,66.0,116.0,12.17741935483871,17.0,24.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-default/mon/default-random-512x128-8qps-200p.txt,Llama-3.2-3B,default,512,128,8.0,38,341.2105263157895,457.5,495.0,41.421052631578945,44.0,48.0,40.44736842105263,43.0,47.0,62.81578947368421,99.0,100.0,30.605263157894736,47.0,53.0,130138.94736842105,130141.0,130141.0,130139.94736842105,130142.0,130142.0,55.526315789473685,72.0,142.0,12.052631578947368,17.5,26.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-default/mon/default-random-768x192-2qps-200p.txt,Llama-3.2-3B,default,768,192,2.0,110,347.1181818181818,378.5,476.0,40.90909090909091,41.5,48.0,40.64545454545455,43.0,47.0,62.95454545454545,99.0,100.0,31.98181818181818,48.5,53.0,130140.27272727272,130141.0,130141.0,130141.27272727272,130142.0,130142.0,45.09090909090909,61.0,93.0,12.190909090909091,17.0,69.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-default/mon/default-random-768x32-2qps-200p.txt,Llama-3.2-3B,default,768,32,2.0,109,193.62385321100916,196.0,339.0,34.944954128440365,34.0,40.0,34.0,33.0,41.0,23.06422018348624,0.0,100.0,11.825688073394495,0.0,53.0,130140.10091743119,130141.0,130141.0,130141.10091743119,130142.0,130142.0,12.724770642201834,0.0,85.0,3.743119266055046,0.0,19.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-no-opts/mon/default-random-128x128-2qps-200p.txt,Llama-3.2-3B,no-opts,128,128,2.0,119,350.890756302521,404.0,408.0,40.81512605042017,43.0,43.0,41.18487394957983,43.0,46.0,65.71428571428571,83.0,84.0,34.90756302521008,44.0,45.0,121740.78151260504,121741.0,121741.0,121741.78151260504,121742.0,121742.0,39.529411764705884,47.0,81.0,10.823529411764707,13.0,15.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-no-opts/mon/default-random-128x512-2qps-200p.txt,Llama-3.2-3B,no-opts,128,512,2.0,389,407.88946015424165,416.0,429.0,46.32133676092545,48.0,48.0,46.462724935732645,47.0,50.0,79.89460154241645,83.0,84.0,43.066838046272494,44.0,46.0,121796.9383033419,121797.0,121797.0,121797.9383033419,121798.0,121798.0,47.897172236503856,49.0,98.0,13.390745501285346,14.0,34.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-no-opts/mon/default-random-512x128-16qps-200p.txt,Llama-3.2-3B,no-opts,512,128,16.0,110,382.53636363636366,419.0,424.0,46.14545454545455,47.0,50.0,45.71818181818182,47.0,49.0,72.12727272727273,83.0,84.0,37.93636363636364,44.0,45.0,121812.63636363637,121815.0,121815.0,121813.63636363637,121816.0,121816.0,44.481818181818184,48.0,84.0,11.627272727272727,13.0,16.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-no-opts/mon/default-random-512x128-1qps-200p.txt,Llama-3.2-3B,no-opts,512,128,1.0,205,267.4341463414634,273.0,421.0,42.09756097560975,42.0,46.0,41.05853658536585,41.0,47.0,41.239024390243905,41.0,84.0,21.839024390243903,22.0,45.0,121813.73170731707,121815.0,121815.0,121814.73170731707,121816.0,121816.0,23.765853658536585,5.0,77.0,6.453658536585366,1.0,16.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-no-opts/mon/default-random-512x128-2qps-200p.txt,Llama-3.2-3B,no-opts,512,128,2.0,113,374.72566371681415,418.0,423.0,45.36283185840708,47.0,50.0,44.796460176991154,46.0,50.0,70.46017699115045,83.0,84.0,37.203539823008846,44.0,45.0,121812.69911504425,121815.0,121815.0,121813.69911504425,121816.0,121816.0,43.08849557522124,48.0,84.0,11.646017699115044,13.0,18.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-no-opts/mon/default-random-512x128-4qps-200p.txt,Llama-3.2-3B,no-opts,512,128,4.0,110,383.0090909090909,419.0,425.0,46.21818181818182,48.0,49.0,45.86363636363637,47.0,50.0,72.31818181818181,83.0,84.0,38.236363636363635,44.0,45.0,121812.63636363637,121815.0,121815.0,121813.63636363637,121816.0,121816.0,43.627272727272725,47.0,93.0,11.763636363636364,13.0,19.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-no-opts/mon/default-random-512x128-8qps-200p.txt,Llama-3.2-3B,no-opts,512,128,8.0,110,382.6909090909091,419.0,429.0,46.07272727272727,47.0,49.0,45.81818181818182,47.0,50.0,72.38181818181818,83.0,84.0,38.38181818181818,44.0,45.0,121812.63636363637,121815.0,121815.0,121813.63636363637,121816.0,121816.0,43.09090909090909,47.0,87.0,11.781818181818181,13.0,17.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-no-opts/mon/default-random-768x192-2qps-200p.txt,Llama-3.2-3B,no-opts,768,192,2.0,157,396.6751592356688,421.0,429.0,46.847133757961785,48.0,50.0,46.50955414012739,47.0,50.0,76.30573248407643,83.0,84.0,40.560509554140125,44.0,45.0,121839.02547770701,121843.0,121843.0,121840.02547770701,121844.0,121844.0,45.961783439490446,48.0,87.0,12.878980891719745,14.0,17.0
bench/bench_results/Llama-3.2-3B/NVIDIA-H200/vllm-0.18.0-no-opts/mon/default-random-768x32-2qps-200p.txt,Llama-3.2-3B,no-opts,768,32,2.0,109,199.06422018348624,206.0,337.0,35.3394495412844,35.0,40.0,34.137614678899084,33.0,40.0,18.119266055045873,0.0,84.0,9.431192660550458,0.0,45.0,121837.2752293578,121843.0,121843.0,121838.2752293578,121844.0,121844.0,13.192660550458715,0.0,69.0,3.889908256880734,0.0,29.0
